NPHI,RHOB,GR,RT,PEF,CALI,WELL,DEPTH
0.117,2.574,27.203,3.425,7.359,8.625,15_9-F-11B,3236.6
0.12,2.575,26.147,3.38,7.34,8.586,15_9-F-11B,3236.7
0.12,2.575,25.289,3.325,7.325,8.578,15_9-F-11B,3236.8
0.12,2.573,26.494,3.303,7.342,8.578,15_9-F-11B,3236.9
0.119,2.572,26.19,3.304,7.398,8.578,15_9-F-11B,3237.0
0.119,2.574,25.725,3.279,7.47,8.578,15_9-F-11B,3237.1
0.119,2.578,25.687,3.348,7.511,8.578,15_9-F-11B,3237.2
0.118,2.582,25.661,3.274,7.491,8.578,15_9-F-11B,3237.3
0.118,2.583,25.512,3.243,7.433,8.578,15_9-F-11B,3237.4
0.118,2.58,24.995,3.191,7.408,8.578,15_9-F-11B,3237.5
0.118,2.576,24.917,3.359,7.476,8.578,15_9-F-11B,3237.6
0.118,2.574,24.762,3.299,7.625,8.578,15_9-F-11B,3237.7
0.116,2.578,23.39,3.305,7.763,8.578,15_9-F-11B,3237.8
0.115,2.586,22.578,3.449,7.788,8.578,15_9-F-11B,3237.9
0.115,2.593,21.941,3.428,7.673,8.566,15_9-F-11B,3238.0
0.114,2.594,22.029,3.402,7.49,8.553,15_9-F-11B,3238.1
0.114,2.589,22.983,3.315,7.353,8.578,15_9-F-11B,3238.2
0.119,2.581,23.826,3.207,7.3,8.578,15_9-F-11B,3238.3
0.124,2.575,26.139,3.208,7.281,8.578,15_9-F-11B,3238.4
0.128,2.571,27.49,3.117,7.233,8.578,15_9-F-11B,3238.5
0.131,2.568,28.674,3.064,7.158,8.578,15_9-F-11B,3238.6
0.133,2.565,29.706,3.074,7.1,8.578,15_9-F-11B,3238.7
0.133,2.564,31.822,3.075,7.093,8.578,15_9-F-11B,3238.8
0.133,2.565,33.708,2.959,7.139,8.578,15_9-F-11B,3238.9
0.132,2.566,34.011,3.034,7.218,8.578,15_9-F-11B,3239.0
0.131,2.567,32.347,3.09,7.32,8.578,15_9-F-11B,3239.1
0.128,2.568,30.114,3.065,7.41,8.61,15_9-F-11B,3239.2
0.124,2.569,30.295,3.085,7.444,8.672,15_9-F-11B,3239.3
0.122,2.569,29.535,3.15,7.423,8.672,15_9-F-11B,3239.4
0.12,2.569,28.307,3.191,7.384,8.651,15_9-F-11B,3239.5
0.123,2.569,26.76,3.214,7.36,8.586,15_9-F-11B,3239.6
0.121,2.57,26.274,3.331,7.358,8.578,15_9-F-11B,3239.7
0.119,2.573,24.914,3.449,7.372,8.578,15_9-F-11B,3239.8
0.118,2.576,23.625,3.427,7.4,8.578,15_9-F-11B,3239.9
0.117,2.578,23.129,3.491,7.434,8.578,15_9-F-11B,3240.0
0.116,2.577,22.126,3.589,7.46,8.578,15_9-F-11B,3240.1
0.114,2.574,20.97,3.609,7.45,8.578,15_9-F-11B,3240.2
0.112,2.571,20.814,3.644,7.398,8.578,15_9-F-11B,3240.3
0.11,2.569,20.626,3.696,7.326,8.578,15_9-F-11B,3240.4
0.108,2.569,20.07,3.808,7.274,8.578,15_9-F-11B,3240.5
0.105,2.569,19.436,3.828,7.265,8.578,15_9-F-11B,3240.6
0.104,2.572,19.134,3.892,7.281,8.578,15_9-F-11B,3240.7
0.102,2.576,19.11,3.962,7.306,8.578,15_9-F-11B,3240.8
0.101,2.579,18.452,3.998,7.329,8.578,15_9-F-11B,3240.9
0.1,2.581,17.155,4.052,7.338,8.578,15_9-F-11B,3241.0
0.098,2.581,17.187,4.078,7.331,8.578,15_9-F-11B,3241.1
0.097,2.58,17.569,4.062,7.311,8.578,15_9-F-11B,3241.2
0.097,2.58,18.51,4.058,7.292,8.578,15_9-F-11B,3241.3
0.097,2.58,18.801,4.072,7.285,8.578,15_9-F-11B,3241.4
0.099,2.582,17.812,4.103,7.293,8.557,15_9-F-11B,3241.5
0.099,2.585,18.153,4.136,7.304,8.552,15_9-F-11B,3241.6
0.099,2.588,18.174,4.129,7.309,8.559,15_9-F-11B,3241.7
0.098,2.588,18.041,4.119,7.325,8.578,15_9-F-11B,3241.8
0.099,2.587,19.546,4.111,7.354,8.578,15_9-F-11B,3241.9
0.102,2.584,20.222,4.031,7.376,8.562,15_9-F-11B,3242.0
0.104,2.581,20.494,4.05,7.382,8.547,15_9-F-11B,3242.1
0.107,2.581,22.528,4.001,7.38,8.547,15_9-F-11B,3242.2
0.112,2.585,24.85,3.965,7.381,8.547,15_9-F-11B,3242.3
0.113,2.588,26.511,3.886,7.38,8.57,15_9-F-11B,3242.4
0.115,2.588,28.151,3.917,7.364,8.578,15_9-F-11B,3242.5
0.116,2.587,28.837,3.796,7.34,8.578,15_9-F-11B,3242.6
0.117,2.588,28.559,3.754,7.32,8.578,15_9-F-11B,3242.7
0.118,2.59,28.084,3.73,7.33,8.578,15_9-F-11B,3242.8
0.119,2.592,28.742,3.744,7.377,8.578,15_9-F-11B,3242.9
0.118,2.591,29.134,3.782,7.443,8.578,15_9-F-11B,3243.0
0.115,2.59,28.999,3.789,7.5,8.578,15_9-F-11B,3243.1
0.108,2.59,27.421,3.843,7.521,8.602,15_9-F-11B,3243.2
0.102,2.59,25.609,3.997,7.504,8.625,15_9-F-11B,3243.3
0.096,2.589,24.644,4.172,7.455,8.625,15_9-F-11B,3243.4
0.094,2.587,23.972,4.379,7.387,8.59,15_9-F-11B,3243.5
0.089,2.587,22.653,4.564,7.321,8.578,15_9-F-11B,3243.6
0.085,2.589,21.86,4.676,7.274,8.578,15_9-F-11B,3243.7
0.082,2.594,21.127,4.722,7.264,8.578,15_9-F-11B,3243.8
0.081,2.598,19.683,4.797,7.278,8.578,15_9-F-11B,3243.9
0.082,2.602,19.175,4.839,7.297,8.578,15_9-F-11B,3244.0
0.085,2.603,20.397,4.858,7.296,8.568,15_9-F-11B,3244.1
0.093,2.603,21.454,4.761,7.274,8.547,15_9-F-11B,3244.2
0.098,2.601,22.005,4.605,7.242,8.547,15_9-F-11B,3244.3
0.1,2.597,25.131,4.481,7.209,8.57,15_9-F-11B,3244.4
0.104,2.592,27.899,4.434,7.173,8.578,15_9-F-11B,3244.5
0.108,2.589,29.338,4.342,7.133,8.578,15_9-F-11B,3244.6
0.112,2.587,29.584,4.218,7.102,8.578,15_9-F-11B,3244.7
0.113,2.586,29.44,4.079,7.092,8.578,15_9-F-11B,3244.8
0.113,2.586,29.371,4.044,7.109,8.578,15_9-F-11B,3244.9
0.112,2.586,29.074,4.085,7.146,8.578,15_9-F-11B,3245.0
0.113,2.588,29.334,4.177,7.188,8.578,15_9-F-11B,3245.1
0.114,2.59,29.054,4.329,7.223,8.578,15_9-F-11B,3245.2
0.116,2.592,28.681,4.598,7.239,8.578,15_9-F-11B,3245.3
0.118,2.593,28.548,4.65,7.241,8.578,15_9-F-11B,3245.4
0.12,2.592,29.209,4.532,7.238,8.578,15_9-F-11B,3245.5
0.121,2.587,28.985,4.276,7.234,8.597,15_9-F-11B,3245.6
0.118,2.582,28.932,4.082,7.215,8.625,15_9-F-11B,3245.7
0.121,2.576,29.045,3.998,7.174,8.601,15_9-F-11B,3245.8
0.12,2.572,28.569,4.213,7.131,8.578,15_9-F-11B,3245.9
0.12,2.572,27.795,4.409,7.11,8.578,15_9-F-11B,3246.0
0.12,2.574,26.092,4.583,7.119,8.578,15_9-F-11B,3246.1
0.119,2.578,25.844,4.674,7.149,8.578,15_9-F-11B,3246.2
0.118,2.584,25.199,4.593,7.193,8.578,15_9-F-11B,3246.3
0.118,2.589,25.862,4.484,7.255,8.578,15_9-F-11B,3246.4
0.119,2.593,27.832,4.453,7.33,8.578,15_9-F-11B,3246.5
0.122,2.596,28.659,4.406,7.395,8.578,15_9-F-11B,3246.6
0.126,2.599,30.839,4.426,7.459,8.578,15_9-F-11B,3246.7
0.133,2.601,33.563,4.427,7.539,8.578,15_9-F-11B,3246.8
0.141,2.601,35.48,4.368,7.622,8.579,15_9-F-11B,3246.9
0.145,2.599,40.928,4.223,7.674,8.668,15_9-F-11B,3247.0
0.155,2.595,46.851,3.983,7.681,8.672,15_9-F-11B,3247.1
0.162,2.588,53.646,3.642,7.634,8.682,15_9-F-11B,3247.2
0.163,2.579,56.449,3.292,7.52,8.674,15_9-F-11B,3247.3
0.162,2.568,56.96,3.01,7.349,8.641,15_9-F-11B,3247.4
0.155,2.561,55.776,2.864,7.19,8.625,15_9-F-11B,3247.5
0.147,2.559,54.095,2.954,7.087,8.625,15_9-F-11B,3247.6
0.142,2.559,52.586,3.009,7.039,8.59,15_9-F-11B,3247.7
0.134,2.561,47.183,3.479,7.029,8.578,15_9-F-11B,3247.8
0.128,2.564,40.707,3.852,7.038,8.578,15_9-F-11B,3247.9
0.125,2.567,35.46,3.731,7.05,8.578,15_9-F-11B,3248.0
0.122,2.568,33.076,3.862,7.05,8.578,15_9-F-11B,3248.1
0.12,2.567,31.352,3.894,7.032,8.578,15_9-F-11B,3248.2
0.117,2.566,30.193,3.894,7.011,8.578,15_9-F-11B,3248.3
0.116,2.567,30.0,3.963,7.031,8.578,15_9-F-11B,3248.4
0.115,2.571,29.361,4.08,7.108,8.578,15_9-F-11B,3248.5
0.114,2.575,28.283,4.175,7.175,8.578,15_9-F-11B,3248.6
0.112,2.577,26.991,4.268,7.189,8.578,15_9-F-11B,3248.7
0.11,2.579,27.085,4.336,7.161,8.578,15_9-F-11B,3248.8
0.107,2.58,27.052,4.329,7.133,8.578,15_9-F-11B,3248.9
0.105,2.58,26.298,4.406,7.12,8.578,15_9-F-11B,3249.0
0.104,2.581,26.628,4.408,7.113,8.578,15_9-F-11B,3249.1
0.105,2.581,26.417,4.448,7.116,8.578,15_9-F-11B,3249.2
0.106,2.582,25.008,4.419,7.133,8.578,15_9-F-11B,3249.3
0.107,2.585,24.878,4.411,7.159,8.578,15_9-F-11B,3249.4
0.108,2.586,26.632,4.475,7.184,8.578,15_9-F-11B,3249.5
0.108,2.586,26.878,4.452,7.208,8.578,15_9-F-11B,3249.6
0.107,2.584,26.254,4.525,7.241,8.578,15_9-F-11B,3249.7
0.107,2.583,26.357,4.577,7.274,8.598,15_9-F-11B,3249.8
0.103,2.584,26.325,4.553,7.289,8.619,15_9-F-11B,3249.9
0.106,2.586,24.623,4.54,7.277,8.578,15_9-F-11B,3250.0
0.105,2.589,24.281,4.613,7.24,8.578,15_9-F-11B,3250.1
0.104,2.591,24.726,4.562,7.191,8.578,15_9-F-11B,3250.2
0.104,2.591,24.852,4.585,7.159,8.578,15_9-F-11B,3250.3
0.104,2.59,24.616,4.721,7.16,8.578,15_9-F-11B,3250.4
0.104,2.588,23.868,4.721,7.19,8.578,15_9-F-11B,3250.5
0.104,2.587,24.162,4.665,7.234,8.578,15_9-F-11B,3250.6
0.103,2.588,24.005,4.728,7.275,8.578,15_9-F-11B,3250.7
0.102,2.588,23.597,4.735,7.297,8.578,15_9-F-11B,3250.8
0.101,2.589,22.419,4.761,7.288,8.578,15_9-F-11B,3250.9
0.099,2.59,22.622,4.799,7.256,8.578,15_9-F-11B,3251.0
0.097,2.591,23.157,4.816,7.232,8.578,15_9-F-11B,3251.1
0.095,2.592,22.617,4.805,7.239,8.578,15_9-F-11B,3251.2
0.095,2.592,22.436,4.893,7.255,8.578,15_9-F-11B,3251.3
0.094,2.592,22.255,4.851,7.272,8.578,15_9-F-11B,3251.4
0.094,2.593,22.347,4.861,7.251,8.578,15_9-F-11B,3251.5
0.097,2.593,22.991,4.937,7.21,8.565,15_9-F-11B,3251.6
0.098,2.593,22.95,4.982,7.177,8.547,15_9-F-11B,3251.7
0.1,2.593,22.597,4.935,7.176,8.547,15_9-F-11B,3251.8
0.099,2.593,22.675,4.951,7.197,8.565,15_9-F-11B,3251.9
0.099,2.594,22.789,4.907,7.202,8.578,15_9-F-11B,3252.0
0.098,2.594,23.728,4.932,7.169,8.578,15_9-F-11B,3252.1
0.098,2.593,23.533,4.904,7.128,8.578,15_9-F-11B,3252.2
0.098,2.592,22.957,4.899,7.112,8.578,15_9-F-11B,3252.3
0.098,2.591,23.427,4.963,7.132,8.578,15_9-F-11B,3252.4
0.097,2.591,23.326,4.945,7.165,8.578,15_9-F-11B,3252.5
0.096,2.592,22.755,4.923,7.178,8.578,15_9-F-11B,3252.6
0.095,2.592,22.163,4.998,7.16,8.565,15_9-F-11B,3252.7
0.095,2.592,21.968,4.999,7.131,8.547,15_9-F-11B,3252.8
0.094,2.591,21.525,5.025,7.121,8.547,15_9-F-11B,3252.9
0.093,2.592,20.878,5.094,7.146,8.547,15_9-F-11B,3253.0
0.09,2.594,19.695,5.203,7.201,8.557,15_9-F-11B,3253.1
0.089,2.597,19.204,5.331,7.271,8.573,15_9-F-11B,3253.2
0.088,2.598,19.046,5.388,7.33,8.566,15_9-F-11B,3253.3
0.089,2.597,19.214,5.47,7.36,8.553,15_9-F-11B,3253.4
0.087,2.596,20.01,5.477,7.365,8.578,15_9-F-11B,3253.5
0.086,2.596,19.431,5.535,7.359,8.578,15_9-F-11B,3253.6
0.085,2.598,18.919,5.676,7.344,8.578,15_9-F-11B,3253.7
0.084,2.6,18.09,5.803,7.314,8.578,15_9-F-11B,3253.8
0.083,2.601,17.95,5.901,7.269,8.578,15_9-F-11B,3253.9
0.083,2.601,17.76,5.974,7.236,8.578,15_9-F-11B,3254.0
0.082,2.601,17.489,6.078,7.231,8.578,15_9-F-11B,3254.1
0.082,2.6,17.103,6.121,7.238,8.578,15_9-F-11B,3254.2
0.083,2.598,16.768,6.126,7.231,8.562,15_9-F-11B,3254.3
0.082,2.597,16.404,6.113,7.212,8.547,15_9-F-11B,3254.4
0.08,2.596,17.315,6.16,7.217,8.573,15_9-F-11B,3254.5
0.079,2.598,17.772,6.233,7.262,8.578,15_9-F-11B,3254.6
0.079,2.601,17.545,6.403,7.315,8.578,15_9-F-11B,3254.7
0.079,2.605,17.938,6.512,7.338,8.578,15_9-F-11B,3254.8
0.078,2.609,18.436,6.6,7.335,8.578,15_9-F-11B,3254.9
0.078,2.612,18.202,6.645,7.343,8.578,15_9-F-11B,3255.0
0.077,2.611,17.178,6.644,7.372,8.568,15_9-F-11B,3255.1
0.079,2.609,16.126,6.618,7.389,8.547,15_9-F-11B,3255.2
0.079,2.606,15.973,6.572,7.371,8.547,15_9-F-11B,3255.3
0.079,2.606,16.012,6.57,7.339,8.547,15_9-F-11B,3255.4
0.081,2.607,16.359,6.56,7.32,8.547,15_9-F-11B,3255.5
0.082,2.608,16.211,6.529,7.312,8.547,15_9-F-11B,3255.6
0.081,2.61,16.073,6.517,7.299,8.559,15_9-F-11B,3255.7
0.082,2.611,15.962,6.54,7.285,8.578,15_9-F-11B,3255.8
0.082,2.611,16.251,6.463,7.294,8.578,15_9-F-11B,3255.9
0.082,2.611,17.201,6.366,7.342,8.57,15_9-F-11B,3256.0
0.084,2.608,16.668,6.275,7.407,8.559,15_9-F-11B,3256.1
0.082,2.605,16.401,6.215,7.438,8.578,15_9-F-11B,3256.2
0.084,2.603,17.275,6.154,7.407,8.572,15_9-F-11B,3256.3
0.087,2.602,18.06,6.084,7.343,8.547,15_9-F-11B,3256.4
0.089,2.602,18.922,6.008,7.292,8.547,15_9-F-11B,3256.5
0.09,2.6,19.24,5.949,7.27,8.547,15_9-F-11B,3256.6
0.09,2.598,19.219,5.907,7.263,8.547,15_9-F-11B,3256.7
0.09,2.595,20.601,5.875,7.247,8.547,15_9-F-11B,3256.8
0.09,2.592,20.519,5.817,7.22,8.547,15_9-F-11B,3256.9
0.091,2.588,20.293,5.896,7.201,8.557,15_9-F-11B,3257.0
0.092,2.587,20.905,5.802,7.209,8.57,15_9-F-11B,3257.1
0.096,2.589,21.274,5.706,7.244,8.547,15_9-F-11B,3257.2
0.098,2.593,21.807,5.625,7.288,8.547,15_9-F-11B,3257.3
0.099,2.597,22.236,5.58,7.316,8.547,15_9-F-11B,3257.4
0.1,2.599,22.513,5.589,7.306,8.547,15_9-F-11B,3257.5
0.101,2.597,23.719,5.452,7.245,8.547,15_9-F-11B,3257.6
0.102,2.593,25.04,5.542,7.145,8.547,15_9-F-11B,3257.7
0.101,2.588,25.127,5.715,7.041,8.57,15_9-F-11B,3257.8
0.102,2.585,24.159,6.005,6.971,8.566,15_9-F-11B,3257.9
0.103,2.585,24.719,6.163,6.964,8.578,15_9-F-11B,3258.0
0.104,2.588,25.947,6.209,7.01,8.578,15_9-F-11B,3258.1
0.105,2.593,27.078,6.183,7.076,8.578,15_9-F-11B,3258.2
0.105,2.597,27.184,6.2,7.143,8.578,15_9-F-11B,3258.3
0.104,2.601,27.503,6.166,7.207,8.578,15_9-F-11B,3258.4
0.104,2.603,26.999,6.578,7.289,8.578,15_9-F-11B,3258.5
0.103,2.604,27.014,6.928,7.386,8.578,15_9-F-11B,3258.6
0.102,2.605,26.903,7.709,7.484,8.578,15_9-F-11B,3258.7
0.1,2.605,25.19,8.172,7.564,8.578,15_9-F-11B,3258.8
0.098,2.605,25.217,8.429,7.614,8.578,15_9-F-11B,3258.9
0.095,2.605,24.467,8.555,7.63,8.578,15_9-F-11B,3259.0
0.092,2.606,22.937,8.494,7.603,8.578,15_9-F-11B,3259.1
0.09,2.605,21.389,8.353,7.523,8.578,15_9-F-11B,3259.2
0.089,2.603,21.118,8.358,7.4,8.578,15_9-F-11B,3259.3
0.089,2.601,21.524,8.429,7.282,8.578,15_9-F-11B,3259.4
0.088,2.602,21.0,8.571,7.236,8.578,15_9-F-11B,3259.5
0.087,2.604,21.251,8.627,7.269,8.578,15_9-F-11B,3259.6
0.086,2.607,21.893,8.631,7.336,8.578,15_9-F-11B,3259.7
0.086,2.608,22.255,8.672,7.371,8.578,15_9-F-11B,3259.8
0.086,2.608,22.93,8.725,7.35,8.578,15_9-F-11B,3259.9
0.086,2.609,23.294,8.731,7.303,8.578,15_9-F-11B,3260.0
0.087,2.609,22.498,8.725,7.273,8.578,15_9-F-11B,3260.1
0.088,2.611,23.325,8.639,7.276,8.578,15_9-F-11B,3260.2
0.089,2.614,24.13,8.665,7.292,8.578,15_9-F-11B,3260.3
0.09,2.617,25.18,8.899,7.294,8.578,15_9-F-11B,3260.4
0.09,2.619,26.104,8.968,7.271,8.578,15_9-F-11B,3260.5
0.09,2.617,27.232,8.661,7.242,8.578,15_9-F-11B,3260.6
0.089,2.614,26.995,8.414,7.232,8.578,15_9-F-11B,3260.7
0.088,2.612,27.521,8.165,7.249,8.578,15_9-F-11B,3260.8
0.087,2.611,27.219,7.735,7.264,8.578,15_9-F-11B,3260.9
0.086,2.611,25.351,7.798,7.263,8.578,15_9-F-11B,3261.0
0.085,2.613,24.76,8.317,7.26,8.578,15_9-F-11B,3261.1
0.084,2.617,23.604,8.944,7.273,8.578,15_9-F-11B,3261.2
0.084,2.623,24.075,9.034,7.303,8.578,15_9-F-11B,3261.3
0.083,2.629,24.968,8.877,7.325,8.578,15_9-F-11B,3261.4
0.082,2.632,24.762,8.764,7.326,8.578,15_9-F-11B,3261.5
0.081,2.632,23.941,7.874,7.317,8.578,15_9-F-11B,3261.6
0.08,2.628,23.237,7.632,7.314,8.578,15_9-F-11B,3261.7
0.081,2.624,23.509,8.716,7.329,8.578,15_9-F-11B,3261.8
0.082,2.622,23.531,9.969,7.365,8.578,15_9-F-11B,3261.9
0.083,2.624,23.603,11.441,7.411,8.578,15_9-F-11B,3262.0
0.082,2.626,23.223,11.254,7.443,8.578,15_9-F-11B,3262.1
0.081,2.628,23.745,9.745,7.439,8.578,15_9-F-11B,3262.2
0.08,2.63,23.511,8.8,7.404,8.578,15_9-F-11B,3262.3
0.077,2.631,22.843,8.289,7.373,8.578,15_9-F-11B,3262.4
0.074,2.631,22.21,8.056,7.374,8.578,15_9-F-11B,3262.5
0.071,2.631,20.983,8.76,7.399,8.578,15_9-F-11B,3262.6
0.067,2.631,19.316,9.713,7.42,8.578,15_9-F-11B,3262.7
0.064,2.632,17.387,10.583,7.446,8.578,15_9-F-11B,3262.8
0.06,2.634,14.74,10.966,7.499,8.578,15_9-F-11B,3262.9
0.057,2.634,13.129,10.797,7.575,8.57,15_9-F-11B,3263.0
0.056,2.634,12.989,10.413,7.638,8.547,15_9-F-11B,3263.1
0.054,2.634,12.422,10.439,7.667,8.547,15_9-F-11B,3263.2
0.053,2.637,11.984,10.683,7.669,8.547,15_9-F-11B,3263.3
0.052,2.642,12.004,10.921,7.667,8.547,15_9-F-11B,3263.4
0.052,2.646,11.678,11.088,7.672,8.547,15_9-F-11B,3263.5
0.049,2.651,11.642,11.185,7.68,8.57,15_9-F-11B,3263.6
0.049,2.653,12.555,11.177,7.687,8.578,15_9-F-11B,3263.7
0.051,2.651,11.947,11.274,7.685,8.555,15_9-F-11B,3263.8
0.052,2.648,11.942,11.365,7.671,8.547,15_9-F-11B,3263.9
0.05,2.643,12.395,11.292,7.642,8.572,15_9-F-11B,3264.0
0.05,2.641,13.134,11.249,7.604,8.578,15_9-F-11B,3264.1
0.051,2.641,13.515,11.2,7.563,8.578,15_9-F-11B,3264.2
0.052,2.644,13.824,11.144,7.525,8.578,15_9-F-11B,3264.3
0.054,2.646,13.997,11.13,7.492,8.578,15_9-F-11B,3264.4
0.056,2.647,14.443,11.187,7.464,8.578,15_9-F-11B,3264.5
0.059,2.645,15.888,11.207,7.44,8.578,15_9-F-11B,3264.6
0.064,2.643,16.818,11.133,7.421,8.555,15_9-F-11B,3264.7
0.065,2.641,18.044,10.944,7.414,8.57,15_9-F-11B,3264.8
0.069,2.639,19.339,10.66,7.42,8.555,15_9-F-11B,3264.9
0.07,2.636,19.727,10.26,7.443,8.572,15_9-F-11B,3265.0
0.074,2.633,20.976,9.958,7.47,8.568,15_9-F-11B,3265.1
0.077,2.631,22.812,9.773,7.479,8.555,15_9-F-11B,3265.2
0.08,2.627,23.563,9.626,7.451,8.578,15_9-F-11B,3265.3
0.085,2.622,25.082,9.367,7.389,8.578,15_9-F-11B,3265.4
0.089,2.618,26.871,9.222,7.315,8.578,15_9-F-11B,3265.5
0.087,2.614,27.757,8.846,7.247,8.578,15_9-F-11B,3265.6
0.096,2.611,29.129,8.437,7.203,8.578,15_9-F-11B,3265.7
0.101,2.61,30.655,7.949,7.192,8.563,15_9-F-11B,3265.8
0.103,2.607,33.344,7.363,7.207,8.578,15_9-F-11B,3265.9
0.105,2.605,34.921,6.999,7.227,8.578,15_9-F-11B,3266.0
0.108,2.602,35.046,6.795,7.207,8.578,15_9-F-11B,3266.1
0.113,2.599,36.087,6.624,7.136,8.578,15_9-F-11B,3266.2
0.118,2.596,38.291,6.396,7.043,8.578,15_9-F-11B,3266.3
0.124,2.593,39.477,5.855,6.984,8.578,15_9-F-11B,3266.4
0.13,2.591,41.12,5.2,6.994,8.578,15_9-F-11B,3266.5
0.136,2.59,41.852,4.525,7.056,8.578,15_9-F-11B,3266.6
0.142,2.589,42.539,3.829,7.118,8.59,15_9-F-11B,3266.7
0.146,2.584,43.429,3.386,7.138,8.625,15_9-F-11B,3266.8
0.153,2.577,43.093,3.067,7.118,8.625,15_9-F-11B,3266.9
0.16,2.57,44.786,3.029,7.088,8.625,15_9-F-11B,3267.0
0.167,2.566,46.064,2.82,7.061,8.625,15_9-F-11B,3267.1
0.173,2.565,48.832,2.492,7.037,8.625,15_9-F-11B,3267.2
0.179,2.565,49.314,2.329,7.021,8.625,15_9-F-11B,3267.3
0.184,2.565,49.411,2.312,7.026,8.625,15_9-F-11B,3267.4
0.187,2.564,50.902,2.436,7.049,8.625,15_9-F-11B,3267.5
0.188,2.562,50.721,2.553,7.082,8.625,15_9-F-11B,3267.6
0.184,2.561,51.102,2.553,7.109,8.649,15_9-F-11B,3267.7
0.18,2.563,49.195,2.648,7.126,8.672,15_9-F-11B,3267.8
0.173,2.567,46.784,2.784,7.148,8.672,15_9-F-11B,3267.9
0.162,2.572,44.436,3.093,7.175,8.672,15_9-F-11B,3268.0
0.153,2.576,42.69,3.58,7.212,8.641,15_9-F-11B,3268.1
0.14,2.579,38.223,3.894,7.255,8.625,15_9-F-11B,3268.2
0.13,2.583,35.645,4.426,7.3,8.578,15_9-F-11B,3268.3
0.119,2.587,32.579,4.926,7.342,8.578,15_9-F-11B,3268.4
0.111,2.59,29.233,5.26,7.37,8.578,15_9-F-11B,3268.5
0.106,2.594,27.691,5.375,7.389,8.557,15_9-F-11B,3268.6
0.101,2.598,26.584,5.424,7.403,8.547,15_9-F-11B,3268.7
0.095,2.603,25.755,5.508,7.399,8.578,15_9-F-11B,3268.8
0.093,2.607,25.789,5.449,7.389,8.578,15_9-F-11B,3268.9
0.092,2.611,26.22,5.598,7.397,8.578,15_9-F-11B,3269.0
0.091,2.613,25.812,5.747,7.409,8.578,15_9-F-11B,3269.1
0.09,2.613,24.286,5.86,7.389,8.578,15_9-F-11B,3269.2
0.088,2.612,24.82,5.924,7.321,8.578,15_9-F-11B,3269.3
0.086,2.609,24.631,5.95,7.252,8.578,15_9-F-11B,3269.4
0.082,2.608,24.086,5.931,7.231,8.578,15_9-F-11B,3269.5
0.079,2.612,24.045,5.896,7.264,8.578,15_9-F-11B,3269.6
0.076,2.621,23.522,5.879,7.317,8.578,15_9-F-11B,3269.7
0.073,2.631,23.219,5.858,7.363,8.578,15_9-F-11B,3269.8
0.071,2.638,23.083,5.837,7.398,8.578,15_9-F-11B,3269.9
0.069,2.641,21.649,5.819,7.439,8.578,15_9-F-11B,3270.0
0.069,2.642,20.515,5.799,7.501,8.578,15_9-F-11B,3270.1
0.069,2.642,20.678,5.779,7.566,8.578,15_9-F-11B,3270.2
0.071,2.642,22.21,5.778,7.594,8.563,15_9-F-11B,3270.3
0.073,2.64,23.381,5.719,7.552,8.578,15_9-F-11B,3270.4
0.075,2.635,23.689,5.642,7.448,8.578,15_9-F-11B,3270.5
0.077,2.628,24.196,5.593,7.339,8.578,15_9-F-11B,3270.6
0.079,2.623,25.431,5.542,7.276,8.578,15_9-F-11B,3270.7
0.082,2.621,26.757,5.449,7.273,8.578,15_9-F-11B,3270.8
0.085,2.623,27.236,5.321,7.325,8.578,15_9-F-11B,3270.9
0.089,2.626,28.015,5.186,7.408,8.578,15_9-F-11B,3271.0
0.094,2.628,29.725,5.104,7.484,8.578,15_9-F-11B,3271.1
0.098,2.628,30.216,4.838,7.524,8.578,15_9-F-11B,3271.2
0.103,2.627,31.086,4.761,7.533,8.578,15_9-F-11B,3271.3
0.107,2.624,32.547,4.681,7.525,8.578,15_9-F-11B,3271.4
0.109,2.619,32.599,4.504,7.515,8.578,15_9-F-11B,3271.5
0.107,2.614,31.226,4.502,7.497,8.625,15_9-F-11B,3271.6
0.109,2.609,30.121,4.466,7.477,8.578,15_9-F-11B,3271.7
0.105,2.608,28.668,4.709,7.469,8.578,15_9-F-11B,3271.8
0.101,2.61,28.622,4.749,7.473,8.578,15_9-F-11B,3271.9
0.096,2.615,27.847,4.883,7.478,8.578,15_9-F-11B,3272.0
0.092,2.621,26.041,5.011,7.477,8.578,15_9-F-11B,3272.1
0.091,2.627,23.89,5.284,7.476,8.568,15_9-F-11B,3272.2
0.088,2.632,23.299,5.558,7.482,8.547,15_9-F-11B,3272.3
0.086,2.636,22.442,5.915,7.481,8.547,15_9-F-11B,3272.4
0.084,2.637,22.554,6.105,7.463,8.547,15_9-F-11B,3272.5
0.082,2.636,21.881,6.418,7.439,8.547,15_9-F-11B,3272.6
0.079,2.632,20.681,6.631,7.439,8.547,15_9-F-11B,3272.7
0.076,2.628,18.295,6.87,7.477,8.547,15_9-F-11B,3272.8
0.074,2.626,17.446,7.101,7.544,8.547,15_9-F-11B,3272.9
0.07,2.628,17.68,7.275,7.625,8.578,15_9-F-11B,3273.0
0.067,2.631,17.661,7.527,7.712,8.578,15_9-F-11B,3273.1
0.064,2.635,16.28,7.683,7.77,8.578,15_9-F-11B,3273.2
